date,year,season,location,sampleID,microhabitat,scientificName,stage,number,benthicArea,invDens
2021-06-10,2021,Summer,Upstream,03URSU21.USR,USR,Stenacron interpunctatum,larva,1,0.5,2
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,UFR,Stenelmis sp.,larva,2,0.5,4
2021-06-10,2021,Summer,Upstream,03URSU21.USU,USU,Stenelmis sp.,larva,15,0.5,30
2021-06-10,2021,Summer,Upstream,03URSU21.USU,USU,Stenelmis sp.,larva,1,0.5,2
2021-06-10,2021,Summer,Upstream,03URSU21.UM,UM,Torrenticola sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Acentrella sp.,larva,4,0.5,8
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Acentrella sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Acentrella turbida,larva,13,0.5,26
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Agapetus sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Agapetus sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Antocha sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Antocha sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Antocha sp.,larva,3,0.5,6
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Apatania sp.,larva,5,0.5,10
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Apatania sp.,larva,24,0.5,48
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Apatania sp.,larva,13,0.5,26
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Apatania sp.,larva,17,0.5,34
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Baetis sp.,larva,9,0.5,18
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Baetis sp.,larva,7,0.5,14
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Baetis sp.,larva,3,0.5,6
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Bezzia/Palpomyia sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Caecidotea sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Caecidotea sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Ceraclea sp.,larva,16,0.5,32
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Cernotina sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Cheumatopsyche sp.,larva,5,0.5,10
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Cheumatopsyche sp.,larva,3,0.5,6
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Cheumatopsyche sp.,larva,8,0.5,16
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Cheumatopsyche sp.,larva,52,0.5,104
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Cheumatopsyche sp.,larva,35,0.5,70
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Cheumatopsyche sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Chimarra sp.,larva,27,0.5,54
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Chimarra sp.,larva,12,0.5,24
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Chironomidae sp.,larva,238,0.5,476
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Chironomidae sp.,larva,66,0.5,132
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Chironomidae sp.,larva,321,0.5,642
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Chironomidae sp.,larva,607,0.5,1214
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Chironomidae sp.,larva,45,0.5,90
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Claassenia sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Climacia sp.,larva,9,0.5,18
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Corydalus sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Dannella simplex,larva,7,0.5,14
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Dannella simplex,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Dannella simplex,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Dolophilodes sp.,larva,19,0.5,38
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Drunella cornutella,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Drunella sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Drunella sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Drunella walkeri,larva,3,0.5,6
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Drunella walkeri,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Drunella walkeri,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Epeorus sp.,larva,4,0.5,8
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Ephemerella dorothea/excrucians,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Ephemerella dorothea/excrucians,larva,4,0.5,8
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Ephemerella sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Ephemerella sp.,larva,6,0.5,12
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Ferrissia rivularis,adult,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Ferrissia sp.,adult,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Glossosoma sp.,larva,3,0.5,6
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Glossosoma sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Goera sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Hydropsyche betteni,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Hydropsyche bronta,larva,4,0.5,8
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Hydropsyche bronta,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Hydropsyche morosa,larva,9,0.5,18
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Hydropsyche sp.,larva,16,0.5,32
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Hydropsyche sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Hydropsyche sp.,larva,31,0.5,62
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Hydropsyche sp.,larva,45,0.5,90
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Hydropsyche sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Hydropsyche sparna,larva,5,0.5,10
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Hydropsychidae sp.,larva,80,0.5,160
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Hydropsychidae sp.,larva,68,0.5,136
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Hydroptila sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Hygrobates sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Isonychia obscura,larva,4,0.5,8
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Isonychia sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Isonychia sp.,larva,7,0.5,14
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Leptophlebia sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Leucrocuta sp.,larva,38,0.5,76
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Leucrocuta sp.,larva,67,0.5,134
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Leucrocuta sp.,larva,9,0.5,18
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Leucrocuta sp.,larva,43,0.5,86
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Leucrocuta sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Leucrocuta sp.,larva,29,0.5,58
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Leuctra sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Maccaffertium sp.,larva,3,0.5,6
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Maccaffertium sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Maccaffertium sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Maccaffertium sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Maccaffertium sp.,larva,6,0.5,12
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Neophylax sp.,larva,3,0.5,6
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Neophylax sp.,larva,3,0.5,6
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Optioservus sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Optioservus sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Optioservus sp.,larva,3,0.5,6
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Optioservus sp.,larva,4,0.5,8
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Paragnetina sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Paraleptophlebia sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Perlesta sp.,larva,5,0.5,10
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Perlesta sp.,larva,5,0.5,10
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Perlesta sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Perlesta sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Plauditus sp.,larva,12,0.5,24
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Plauditus sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Polycentropus sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Polycentropus sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Procloeon sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Procloeon sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Prosimulium sp.,larva,4,0.5,8
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Psephenus sp.,larva,11,0.5,22
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Psephenus sp.,larva,5,0.5,10
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Psephenus sp.,larva,8,0.5,16
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Psephenus sp.,larva,6,0.5,12
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Psephenus sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Pseudocloeon frondale,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,Psychomyia sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Pycnopsyche sp.,larva,5,0.5,10
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Pycnopsyche sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Rhyacophila sp.,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,segmentedWorms,adult,151,0.5,302
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Simulium sp.,larva,10,0.5,20
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Simulium sp.,larva,21,0.5,42
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Sperchon sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Stenacron interpunctatum,larva,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Stenacron interpunctatum,larva,4,0.5,8
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,DFR,Stenelmis sp.,larva,23,0.5,46
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Stenelmis sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Stenelmis sp.,larva,40,0.5,80
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Stenelmis sp.,larva,57,0.5,114
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Taeniopteryx sp.,larva,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Wormaldia sp.,larva,3,0.5,6
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Wormaldia sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Acentrella sp.,larva,4,0.5,8
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Acentrella sp.,larva,3,0.5,6
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Agapetus sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Antocha sp.,larva,2,0.5,4
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Apatania sp.,larva,8,0.5,16
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Apatania sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Baetis sp.,larva,4,0.5,8
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Baetis sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UFR,UFR,Cheumatopsyche sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Cheumatopsyche sp.,larva,6,0.5,12
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Cheumatopsyche sp.,larva,9,0.5,18
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Cheumatopsyche sp.,larva,12,0.5,24
2021-09-22,2021,Fall,Upstream,01URFA21.UFR,UFR,Chimarra sp.,larva,3,0.5,6
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Chimarra sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Chimarra sp.,larva,4,0.5,8
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Chimarra sp.,larva,10,0.5,20
2021-09-22,2021,Fall,Upstream,01URFA21.UFR,UFR,Chironomidae sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Chironomidae sp.,larva,55,0.5,110
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Chironomidae sp.,larva,5,0.5,10
2021-09-22,2021,Fall,Upstream,01URFA21.USR,USR,Chironomidae sp.,larva,9,0.5,18
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Chironomidae sp.,larva,16,0.5,32
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Dannella sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Dolophilodes sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Epeorus sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Epeorus sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Glossosoma sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Glossosoma sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Heterocloeon grande,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Hydropsyche sp.,larva,7,0.5,14
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Hydropsyche sp.,larva,9,0.5,18
2021-09-22,2021,Fall,Upstream,01URFA21.USR,USR,Hydropsyche sp.,larva,6,0.5,12
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Hydropsyche sp.,larva,11,0.5,22
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Hydropsychidae sp.,larva,4,0.5,8
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Hydropsychidae sp.,larva,3,0.5,6
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Hydropsychidae sp.,larva,5,0.5,10
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Isonychia bicolor,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Isonychia bicolor,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UFR,UFR,Leucrocuta sp.,larva,2,0.5,4
2021-09-22,2021,Fall,Upstream,01URFA21.UFR,UFR,Leucrocuta sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Leucrocuta sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UFR,UFR,Maccaffertium sp.,larva,4,0.5,8
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Maccaffertium sp.,larva,2,0.5,4
2021-09-22,2021,Fall,Upstream,01URFA21.USR,USR,Maccaffertium sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Maccaffertium sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UFR,UFR,Maccaffertium vicarium,larva,2,0.5,4
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Maccaffertium vicarium,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.USR,USR,Maccaffertium vicarium,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Optioservus sp.,larva,6,0.5,12
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Optioservus sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Optioservus sp.,larva,2,0.5,4
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Paragnetina sp.,larva,2,0.5,4
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Perlesta sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Perlidae sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Perlidae sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Procloeon sp.,larva,2,0.5,4
2021-09-22,2021,Fall,Upstream,01URFA21.UFR,UFR,Psephenus sp.,larva,2,0.5,4
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Psephenus sp.,larva,4,0.5,8
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Psephenus sp.,larva,4,0.5,8
2021-09-22,2021,Fall,Upstream,01URFA21.USR,USR,Psephenus sp.,larva,10,0.5,20
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Psephenus sp.,larva,8,0.5,16
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Psychomyia sp.,larva,1,0.5,2
2021-09-22,2021,Fall,Upstream,01URFA21.UFR,UFR,Stenacron interpunctatum,larva,2,0.5,4
2021-09-22,2021,Fall,Upstream,01URFA21.USR,USR,Stenacron interpunctatum,larva,3,0.5,6
2021-09-22,2021,Fall,Upstream,01URFA21.USU,USU,Stenelmis sp.,larva,4,0.5,8
2021-09-22,2021,Fall,Upstream,01URFA21.UM,UM,Taeniopteryx sp.,larva,8,0.5,16
2021-09-22,2021,Fall,Upstream,01URFA21.USH,USH,Taeniopteryx sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Acentrella sp.,larva,4,0.5,8
2021-09-30,2021,Fall,Upstream,02URFA21.UFR,UFR,Acroneuria sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Apatania sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Baetis sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UFR,UFR,Cheumatopsyche sp.,larva,6,0.5,12
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Cheumatopsyche sp.,larva,2,0.5,4
2021-09-30,2021,Fall,Upstream,02URFA21.USH,USH,Cheumatopsyche sp.,larva,14,0.5,28
2021-09-30,2021,Fall,Upstream,02URFA21.USR,USR,Cheumatopsyche sp.,larva,2,0.5,4
2021-09-30,2021,Fall,Upstream,02URFA21.USU,USU,Cheumatopsyche sp.,larva,2,0.5,4
2021-09-30,2021,Fall,Upstream,02URFA21.USU,USU,Chimarra sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UFR,UFR,Chironomidae sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Chironomidae sp.,larva,41,0.5,82
2021-09-30,2021,Fall,Upstream,02URFA21.USR,USR,Chironomidae sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Dannella sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Epeorus sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.USH,USH,Glossosoma sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Hydropsyche sp.,larva,2,0.5,4
2021-09-30,2021,Fall,Upstream,02URFA21.USH,USH,Hydropsyche sp.,larva,7,0.5,14
2021-09-30,2021,Fall,Upstream,02URFA21.USR,USR,Hydropsyche sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.USU,USU,Hydropsyche sp.,larva,4,0.5,8
2021-09-30,2021,Fall,Upstream,02URFA21.USU,USU,Hydropsychidae sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UFR,UFR,Maccaffertium sp.,larva,3,0.5,6
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Maccaffertium sp.,larva,2,0.5,4
2021-09-30,2021,Fall,Upstream,02URFA21.USH,USH,Maccaffertium sp.,larva,3,0.5,6
2021-09-30,2021,Fall,Upstream,02URFA21.USR,USR,Maccaffertium sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.USU,USU,Maccaffertium sp.,larva,3,0.5,6
2021-09-30,2021,Fall,Upstream,02URFA21.UFR,UFR,Maccaffertium vicarium,larva,6,0.5,12
2021-09-30,2021,Fall,Upstream,02URFA21.USR,USR,Petrophila sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UFR,UFR,Plectrocnemia sp.,larva,4,0.5,8
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Procloeon sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UFR,UFR,Psephenus sp.,larva,10,0.5,20
2021-09-30,2021,Fall,Upstream,02URFA21.USH,USH,Psephenus sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.USR,USR,Psephenus sp.,larva,3,0.5,6
2021-09-30,2021,Fall,Upstream,02URFA21.USU,USU,Psephenus sp.,larva,2,0.5,4
2021-09-30,2021,Fall,Upstream,02URFA21.UFR,UFR,Stenacron interpunctatum,larva,11,0.5,22
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Stenelmis sp.,larva,1,0.5,2
2021-09-30,2021,Fall,Upstream,02URFA21.UM,UM,Taeniopteryx sp.,larva,6,0.5,12
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Optioservus sp.,larva,5,0.25,20
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Stenelmis sp.,larva,3,0.25,12
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Cheumatopsyche sp.,larva,47,0.25,188
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Hydropsyche sp.,larva,21,0.25,84
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Hydropsychidae sp.,larva,6,0.25,24
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Chimarra sp.,larva,8,0.25,32
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Psychomyia sp.,larva,1,0.25,4
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Rhyacophila sp.,larva,3,0.25,12
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Glossosoma sp.,larva,9,0.25,36
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Psephenus sp.,larva,16,0.25,64
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Goera sp.,larva,2,0.25,8
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Leucrocuta sp.,larva,1,0.25,4
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Maccaffertium sp.,larva,34,0.25,136
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Isonychia bicolor,larva,4,0.25,16
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Antocha sp.,larva,1,0.25,4
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Chironomidae sp.,larva,13,0.25,52
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Chironomidae sp.,larva,2,0.25,8
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Dannella sp.,larva,3,0.25,12
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,DFR,Apatania sp.,larva,2,0.25,8
2021-09-23,2021,Fall,Downstream,01DRFA21.DM,DM,Apatania sp.,larva,22,0.5,44
2021-09-23,2021,Fall,Downstream,01DRFA21.DM,DM,Chimarra sp.,larva,28,0.5,56
2021-09-23,2021,Fall,Downstream,01DRFA21.DM,DM,Glossosoma sp.,larva,1,0.5,2
2021-09-23,2021,Fall,Downstream,01DRFA21.DM,DM,Helicopsyche sp.,larva,1,0.5,2
